DATE,YTM1p,YTM2p,YTM5p,YTM10p,YTM25p
2002-10-18,-5.6179775280899014e-05,-4.761904761904856e-05,-9.375000000000022e-05,-4.807692307692402e-05,-1.9305019305019266e-05
2002-10-21,0.0005084745762711873,0.0006698564593301448,0.00034700315457413254,0.00024154589371980784,0.00011605415860735046
2002-10-22,-5.3763440860215006e-05,-8.968609865470877e-05,3.048780487804992e-05,7.075471698112956e-05,5.7361376673039644e-05
2002-10-23,-5.405405405405461e-05,-4.5248868778279275e-05,-9.11854103343468e-05,-2.3419203747072627e-05,0.0
2002-10-24,-0.0005978260869565221,-0.0005000000000000015,-0.0002453987730061336,-0.00023474178403755762,-0.00011406844106463754
2002-10-25,-0.00023121387283236983,-0.0005263157894736837,-0.0002515723270440251,-9.615384615384581e-05,-7.692307692307665e-05
2002-10-28,-0.0005325443786982243,-0.0005050505050505049,-0.00022580645161290435,-4.854368932038944e-05,-1.9379844961240345e-05
2002-10-29,-0.00043750000000000066,-0.0004787234042553179,-0.00046204620462046096,-0.0003170731707317065,-0.00019417475728155441
2002-10-30,-0.0002614379084967322,-0.00027932960893854773,-6.92041522491349e-05,5.037783375314797e-05,3.960396039603964e-05
2002-10-31,-0.00020134228187919433,-0.00034482758620689723,-0.00020905923344947787,-0.00015037593984962405,-7.889546351084853e-05
2002-11-01,0.0,0.00047619047619047673,0.00039145907473309594,0.00020356234096692073,7.952286282306265e-05
2002-11-04,0.00013698630136986357,0.00017045454545454585,0.00027397260273972715,0.00014962593516209654,7.889546351084853e-05
2002-11-05,0.0,0.00016759776536312776,0.0,7.371007371007155e-05,3.913894324853118e-05
2002-11-06,-0.00013513513513513487,0.00027472527472527597,3.3333333333331885e-05,-2.4390243902439046e-05,-1.9493177387913675e-05
2002-11-07,0.0,-5.347593582887722e-05,-0.0004983388704318936,-0.0005134474327628358,-0.0003515624999999989
2002-11-08,-0.00020547945205479423,5.3763440860215006e-05,3.4965034965035446e-05,-7.73195876288657e-05,-0.00014170040485830037
2002-11-12,6.993006993007089e-05,-0.0004278074866310166,-0.00013937282229965154,-2.5974025974027093e-05,0.0
2002-11-13,-0.0001388888888888895,-0.00016759776536312887,-3.533568904593776e-05,0.0,-2.0533880903490507e-05
2002-11-14,0.00042253521126760506,0.0007386363636363624,0.0006737588652482263,0.0004947916666666674,0.0003086419753086411
2002-11-15,6.756756756756799e-05,0.00010582010582010692,0.00013289036544850586,4.962779156327368e-05,1.9960079840319887e-05
2002-11-18,-6.711409395973144e-05,0.0,-3.278688524590123e-05,-7.407407407407418e-05,-7.968127490039723e-05
2002-11-19,6.756756756756799e-05,0.0,-6.578947368421017e-05,-7.462686567163979e-05,-8.032128514056214e-05
2002-11-20,6.711409395973255e-05,0.0003664921465968596,0.000364238410596025,0.00022556390977443552,0.00020242914979756943
2002-11-21,0.00013333333333333418,0.0003535353535353525,0.00022364217252396346,0.00014705882352941124,0.00011904761904761863
2002-11-22,0.00013157894736842034,0.00024390243902439046,0.00018749999999999821,9.661835748792314e-05,3.921568627450966e-05
2002-11-25,0.00012987012987013104,-4.761904761904856e-05,0.0,2.3923444976077233e-05,1.953125e-05
2002-11-26,-0.00032051282051282046,-0.000574162679425837,-0.00036809815950920145,-0.0002625298329355619,-0.00019493177387914118
2002-11-27,0.0004635761589403975,0.0008121827411167515,0.0006369426751592355,0.00044117647058823374,0.00039761431411530876
2002-11-29,-0.00012658227848101223,-0.00023474178403755762,-0.00017964071856287455,-9.389671361502372e-05,-9.560229445506829e-05
2002-12-02,0.0,-4.807692307692402e-05,9.146341463414753e-05,0.0,-1.9305019305019266e-05
2002-12-03,6.410256410256387e-05,4.830917874396157e-05,6.042296072507503e-05,4.739336492891155e-05,1.9342359767891004e-05
2002-12-04,-0.0002547770700636942,-0.00028846153846153854,-0.00024024024024024037,-0.00014150943396226578,-7.722007722007706e-05
2002-12-05,-0.00019607843137254945,-0.00024752475247524774,-0.00018461538461538528,-0.00011961722488038285,-9.727626459143934e-05
2002-12-06,-0.00020000000000000017,-0.00040609137055837573,-0.00018808777429467073,-9.685230024213065e-05,-1.9646365422396618e-05
2002-12-09,6.802721088435382e-05,-5.291005291005346e-05,-0.00015974440894568674,-7.334963325183463e-05,-5.9055118110237224e-05
2002-12-10,0.0,0.00010638297872340496,-3.246753246753276e-05,0.0,-5.940594059405946e-05
2002-12-11,-0.00013513513513513487,-0.0002631578947368407,-0.0001628664495113996,-0.0001231527093596052,-9.960159362549792e-05
2002-12-12,0.0,0.0,3.311258278145601e-05,0.0,0.0
2002-12-13,6.849315068493179e-05,0.00010810810810810922,0.0001650165016501659,0.00014962593516209654,0.00012072434607645954
2002-12-16,0.00020408163265306145,0.0003743315508021383,0.00019480519480519432,0.00019656019656019596,0.00015904572564612307
2002-12-17,-0.00013333333333333307,-0.00025773195876288677,-9.554140127388645e-05,-4.819277108433884e-05,0.0
2002-12-18,-0.0003378378378378377,-0.00042328042328042216,-0.00025723472668810364,-0.00016949152542372948,-0.00011741682974559797
2002-12-19,-0.0004195804195804187,-0.0003867403314917128,-0.0003960396039603953,-0.00024630541871921153,-0.00015841584158415856
2002-12-20,0.00014598540145985161,0.00011494252873563316,6.872852233676951e-05,2.525252525252597e-05,0.0
2002-12-23,0.0002877697841726623,0.00017045454545454585,6.825938566553003e-05,2.5188916876572875e-05,2.01207243460777e-05
2002-12-24,-6.993006993006978e-05,-0.00033519553072625775,-0.00010169491525423791,-7.537688442211033e-05,-0.00010040160642570406
2002-12-26,-7.042253521126751e-05,-0.0001734104046242779,-0.00010273972602739656,-5.063291139240533e-05,-4.056795131845758e-05
2002-12-27,-0.0003546099290780125,-0.000588235294117646,-0.0003460207612456745,-0.00025445292620865145,-0.00016293279022403296
2002-12-30,0.0,6.250000000000088e-05,-0.00010752688172043112,-2.6109660574412665e-05,-2.070393374741131e-05
2002-12-31,-0.0002941176470588236,0.0,7.246376811594235e-05,2.617801047120505e-05,2.0746887966804904e-05
2003-01-02,0.0007575757575757569,0.0011801242236024834,0.0009712230215827344,0.0006266318537859017,0.0004554865424430643
2003-01-03,-7.042253521126751e-05,-5.5555555555555355e-05,-6.557377049180357e-05,-4.914004914005066e-05,-3.960396039603853e-05
2003-01-06,0.0002127659574468077,0.00027932960893854773,0.0002310231023102327,9.876543209876632e-05,3.97614314115291e-05
2003-01-07,-0.0002777777777777779,-0.00038043478260869624,-0.00019354838709677468,-0.00012224938875305625,-3.960396039603853e-05
2003-01-08,-0.0002857142857142847,-0.0003389830508474578,-9.868421052631637e-05,-9.90099009900991e-05,-5.9642147117296985e-05
2003-01-09,0.000588235294117645,0.000935672514619883,0.0007308970099667777,0.000475000000000001,0.0003400000000000003
2003-01-10,-0.00034722222222222207,-0.0004278074866310166,-9.287925696594313e-05,-7.159904534606243e-05,-5.802707930367523e-05
2003-01-13,0.00014388489208633004,0.00011173184357541999,-9.375000000000022e-05,-2.4038461538461454e-05,-1.9455252918287868e-05
2003-01-14,-7.092198581560294e-05,-0.00027624309392265233,-0.0002208201892744477,-0.00012048192771084487,-7.797270955165691e-05
2003-01-15,-0.0002142857142857124,-5.681818181818232e-05,0.0,0.0,-3.9292730844793236e-05
2003-01-16,0.0,0.0,3.225806451612856e-05,0.0,-1.9723865877713243e-05
2003-01-17,-0.00021897810218978074,-0.0002857142857142858,-0.00019292604501607746,-0.00012195121951219523,-0.00011857707509881355
2003-01-21,-7.462686567164201e-05,-0.0001764705882352946,-0.00016393442622950728,-9.876543209876521e-05,-3.9999999999998926e-05
2003-01-22,-0.00015037593984962405,-5.988023952095856e-05,-0.00020000000000000017,-0.00014962593516209432,-8.032128514056214e-05
2003-01-23,0.0001526717557251911,0.0001807228915662651,0.00010204081632653184,7.5949367088608e-05,8.09716599190291e-05
2003-01-24,-0.00015037593984962405,-0.00017751479289940809,-0.00013468013468013519,-0.0001005025125628145,-0.00012048192771084487
2003-01-27,0.0,0.00024096385542168752,0.00013651877133105783,0.00010152284263959422,8.130081300812942e-05
2003-01-28,0.00022900763358778552,0.0,6.734006734006704e-05,5.025125628140614e-05,0.0
2003-01-29,0.00014925373134328402,0.0004117647058823537,0.0002675585284280935,0.000149999999999999,0.00010080645161290258
2003-01-30,-0.00044117647058823596,-0.00039548022598870136,-0.0001628664495113996,-0.0001477832512315258,-9.980039920159611e-05
2003-01-31,7.692307692307665e-05,0.000117647058823529,0.0,0.0,-6.048387096774244e-05
2003-02-03,0.00022900763358778552,0.0,9.933774834437026e-05,2.4999999999999466e-05,0.0
2003-02-04,-7.462686567164201e-05,-0.00023255813953488414,-0.0001967213114754085,-0.00012468827930174565,-8.113590263691739e-05
2003-02-05,7.518796992481258e-05,0.0002976190476190488,0.0002675585284280935,0.00015151515151515138,0.0001635991820040905
2003-02-06,-0.00014925373134328402,-0.0002890173410404628,-0.0001628664495113996,-0.0001243781094527352,-0.00012072434607645843
2003-02-07,-0.00030303030303030276,-0.00029761904761904765,-0.0001655629139072845,-2.5188916876575097e-05,-6.10997963340132e-05
2003-02-10,0.000390625,0.00030674846625766916,0.0002020202020202011,7.575757575757569e-05,0.00012295081967213185
2003-02-11,-0.00022556390977443663,-0.00017857142857142906,-9.900990099009799e-05,-2.5062656641604563e-05,-2.024291497975894e-05
2003-02-12,-7.692307692307665e-05,-0.00018181818181818078,-0.0002666666666666673,-0.00012562814070351757,-6.0851926977686374e-05
2003-02-13,-0.00015503875968992276,-0.00030864197530864224,-0.00023972602739726013,-0.00010178117048346036,-8.163265306122435e-05
2003-02-14,0.00023622047244094445,0.00031847133757961776,0.00021052631578947435,0.00015424164524421524,0.00016460905349794164
2003-02-18,7.692307692307665e-05,0.00024691358024691245,3.4364261168384755e-05,-2.5316455696202665e-05,-4.048582995951455e-05
2003-02-19,-0.0001526717557251911,-0.00030120481927710776,-0.00017123287671232833,-0.00015228426395939133,-0.00012195121951219412
2003-02-20,0.0,-0.00012422360248447227,-0.00017421602787456525,-7.73195876288657e-05,-4.115226337448652e-05
2003-02-21,0.00015503875968992276,0.00025157232704402287,0.0001418439716312059,0.0001298701298701288,8.264462809917328e-05
2003-02-24,-0.00022900763358778663,-0.00018404907975460015,-0.00013986013986013956,-0.0001025641025641022,-6.147540983606593e-05
2003-02-25,-7.8125e-05,-0.00012499999999999957,-0.0001773049645390068,-0.00012953367875647603,-8.247422680412341e-05
2003-02-26,0.0,-6.329113924050667e-05,-7.220216606498186e-05,-7.874015748031593e-05,-8.316008316008316e-05
2003-02-27,0.0,6.369426751592355e-05,0.0,-5.291005291005346e-05,-4.192872117400381e-05
2003-02-28,-0.00023622047244094556,-0.00031645569620253225,-0.00021818181818181848,-0.00013297872340425454,-0.00010526315789473606
2003-03-03,0.00016129032258064503,-6.535947712418277e-05,-0.00011152416356877248,-8.086253369272157e-05,-2.1276595744680327e-05
2003-03-04,-0.00015873015873015927,-0.00019736842105263163,-0.00015037593984962405,-8.15217391304357e-05,-2.132196162047073e-05
2003-03-05,-0.00016129032258064503,-0.00020134228187919433,-0.0001526717557251911,-5.479452054794498e-05,-2.1367521367521293e-05
2003-03-06,0.0,6.849315068493179e-05,0.00019379844961240345,0.00011019283746556585,6.423982869379064e-05
2003-03-07,-0.0005737704918032793,-0.0005442176870748306,-0.0002661596958174894,-0.00010899182561307952,-6.38297872340432e-05
2003-03-10,-0.0005217391304347807,-0.0002877697841726601,-0.00019531250000000112,-0.00011019283746556474,-6.423982869379064e-05
2003-03-11,0.0002752293577981657,0.00022222222222222142,0.0001195219123505975,2.7855153203342197e-05,0.0
2003-03-12,0.00017857142857142573,0.0005072463768115942,0.00011811023622047223,0.0,-4.3103448275860765e-05
2003-03-13,0.0008771929824561409,0.0009655172413793123,0.0007003891050583655,0.00038888888888888973,0.0002813852813852802
2003-03-14,-0.00016129032258064503,-0.00018867924528301883,-0.00010909090909090869,-5.347593582887722e-05,-4.2105263157893315e-05
2003-03-17,0.00016393442622950839,0.00044871794871794715,0.0003676470588235281,0.00026881720430107505,0.00019027484143763207
2003-03-18,0.0008870967741935499,0.000552147239263805,0.0003900709219858167,0.00023560209424083878,0.00014522821576763435
2003-03-19,-0.00022222222222222253,0.0,0.00017064846416382285,0.0001790281329923271,0.00010224948875255713
2003-03-20,0.00015151515151515138,0.0001744186046511631,0.00013422818791946288,7.537688442210922e-05,0.00010121457489878472
2003-03-21,0.00014925373134328402,0.00028571428571428693,0.000331125827814569,0.0002493765586034935,0.00018036072144288483
2003-03-24,-0.0002941176470588236,-0.0005000000000000004,-0.00044871794871794937,-0.0003163017031630178,-0.00021653543307086686
2003-03-25,-0.00030303030303030276,-0.00011695906432748537,-3.3557046979865166e-05,-2.512562814070307e-05,0.0
2003-03-26,-7.8125e-05,-5.91715976331364e-05,-0.00010101010101010166,-2.5188916876575097e-05,-2.012072434607548e-05
2003-03-27,-0.00015748031496062964,-0.0003571428571428559,-6.802721088435382e-05,-2.525252525252486e-05,0.0
2003-03-28,-0.00024000000000000022,-0.0003703703703703709,-0.00020547945205479423,-7.5949367088608e-05,-6.048387096774244e-05
2003-03-31,-0.00024590163934426257,-0.00032051282051282046,-0.00027972027972028026,-0.00022959183673469387,-0.00018255578093306245
2003-04-01,-0.00025210084033613466,-6.622516556291425e-05,0.0,2.6109660574411553e-05,2.0661157024792763e-05
2003-04-02,0.0005172413793103447,0.0006666666666666665,0.00039568345323741204,0.0002604166666666674,0.0001855670103092799
2003-04-03,-0.00032786885245901677,-0.0003125,-6.92041522491349e-05,-2.5380710659898e-05,2.024291497975561e-05
2003-04-04,0.0,0.0,3.484320557491261e-05,7.633587786259443e-05,4.040404040403845e-05
2003-04-07,0.0005932203389830515,0.0006451612903225801,0.0003819444444444464,0.00017676767676767736,8.048289738430636e-05
2003-04-08,-0.0003200000000000003,-0.00036363636363636264,-0.0002675585284280935,-0.00019851116625310138,-0.00015968063872255468
2003-04-09,8.264462809917328e-05,-0.0002515723270440251,-0.00013745704467354013,-5.063291139240533e-05,-2.028397565922879e-05
2003-04-10,0.0002459016393442615,0.00032258064516129005,6.968641114982521e-05,5.0890585241729626e-05,4.065040650406582e-05
2003-04-11,0.00040000000000000034,0.0003124999999999978,0.0002076124567474058,0.00012658227848101112,4.0485829959513445e-05
2003-04-14,0.00023076923076922995,0.0005454545454545468,0.00023728813559321883,0.00010000000000000009,6.048387096774244e-05
2003-04-15,-7.518796992481258e-05,-0.00028735632183908067,-0.0001986754966887416,-0.00014851485148514865,-0.00012024048096192507
2003-04-16,-7.575757575757569e-05,-0.0001183431952662728,-3.378378378378288e-05,-5.025125628140725e-05,-2.028397565922879e-05
2003-04-17,0.00022900763358778552,0.000239520958083832,0.00013559322033898313,5.050505050504972e-05,-2.03252032520318e-05
2003-04-21,7.46268656716409e-05,0.0,0.00013377926421404452,5.025125628140614e-05,2.0366598778003286e-05
2003-04-22,-7.407407407407418e-05,-5.847953216374324e-05,-6.600660066006569e-05,2.4999999999999466e-05,4.065040650406582e-05
2003-04-23,-7.462686567164201e-05,0.0,3.3222591362127576e-05,2.4937655860348685e-05,-4.048582995951455e-05
2003-04-24,-0.00037593984962406066,-0.00047058823529411706,-0.00033112582781457013,-0.0002238805970149238,-0.00016260162601625995
2003-04-25,-0.00015625,-0.00030864197530864224,-0.00013698630136986357,-5.089058524173074e-05,-2.0661157024792763e-05
2003-04-28,0.00015873015873015816,0.0001273885350318471,6.94444444444442e-05,2.557544757033181e-05,0.0
2003-04-29,0.0,0.00018867924528301883,0.0001379310344827589,0.00010204081632652961,6.211180124223725e-05
2003-04-30,-0.00046875,-0.0006790123456790132,-0.00030612244897959106,-0.00017676767676767625,-0.0001440329218107006
2003-05-01,-8.196721311475419e-05,-6.622516556291425e-05,-0.00010526315789473717,-2.5706940874036245e-05,2.0876826722338036e-05
2003-05-02,0.0004958677685950419,0.00040000000000000034,0.0002836879432624118,0.0001546391752577314,8.333333333333303e-05
2003-05-05,0.0,-6.410256410256387e-05,-0.00010344827586206807,-5.076142131979711e-05,-8.264462809917328e-05
2003-05-06,-0.0006299212598425207,-0.0006451612903225812,-0.0003832752613240431,-0.00020408163265306145,-8.333333333333303e-05
2003-05-07,0.0001680672268907557,0.0,-0.0004347826086956508,-0.00031249999999999887,-0.00018907563025210016
2003-05-08,0.00024793388429751985,0.0002758620689655178,-7.575757575757569e-05,-5.3763440860215006e-05,-4.282655246252598e-05
2003-05-09,-0.00016129032258064503,-0.0002684563758389269,-3.816793893129833e-05,-2.702702702702786e-05,-2.150537634408756e-05
2003-05-12,0.0,6.896551724137945e-05,-0.00011494252873563093,-0.00013550135501354976,-8.620689655172375e-05
2003-05-13,8.196721311475308e-05,6.849315068493179e-05,0.0,-2.7472527472528486e-05,-4.347826086956386e-05
2003-05-14,-0.00024390243902439046,-0.0004081632653061229,-0.0004263565891472865,-0.0002754820936639124,-0.0002401746724890841
2003-05-15,8.333333333333303e-05,0.0003546099290780136,0.00020242914979756943,0.0,2.2371364653246407e-05
2003-05-16,-0.0004958677685950419,-0.000547945205479452,-0.000357142857142857,-0.00019830028328611803,-8.928571428571397e-05
2003-05-19,-8.695652173913104e-05,-0.00021739130434782482,-8.230452674897082e-05,0.0,0.0
2003-05-20,-0.00035087719298245503,-0.0002962962962962967,-0.0002904564315352709,-0.00023121387283236983,-0.00018018018018018056
2003-05-21,0.00045454545454545194,0.0005343511450381677,0.00012820512820512997,2.9585798816569307e-05,-6.880733944954143e-05
2003-05-22,-8.695652173913104e-05,-0.00014492753623188248,-0.00021097046413502186,-0.00014749262536873254,-9.237875288683583e-05
2003-05-23,0.0,0.00014705882352941124,4.310344827586299e-05,0.0,-2.331002331002252e-05
2003-05-27,-8.771929824561431e-05,-0.0003623188405797084,4.2918454935620965e-05,0.0002095808383233533,0.0002570093457943923
2003-05-28,0.00017699115044247815,0.00015037593984962516,4.27350427350448e-05,8.797653958944273e-05,6.833712984054774e-05
2003-05-29,-0.00034782608695651976,-0.0003703703703703709,-0.0003404255319148941,-0.0002906976744186052,-0.00015837104072398246
2003-05-30,0.00018018018018017834,0.00023076923076922995,0.00013215859030836884,8.982035928143839e-05,2.2988505747127965e-05
2003-06-02,0.00017699115044247815,0.0,0.000304347826086957,0.00017804154302670573,0.00016055045871559592
2003-06-03,-0.0006956521739130417,-0.000977443609022557,-0.0005063291139240511,-0.00026239067055393696,-0.00018058690744921058
2003-06-04,-0.000280373831775701,0.0,-0.0002666666666666673,-0.000119760479041916,-6.896551724137834e-05
2003-06-05,0.0002884615384615397,0.0004166666666666674,0.00027397260273972715,0.000121212121212122,0.00011574074074073959
2003-06-06,9.345794392523477e-05,0.00016000000000000015,0.00017777777777777892,8.982035928143839e-05,0.0
2003-06-09,-0.0003703703703703709,-0.0006299212598425207,-0.00039301310043668105,-0.00023738872403560873,-0.00013729977116704872
2003-06-10,-0.0005769230769230771,-0.0005042016806722693,-0.0003636363636363638,-0.0002735562310030393,-0.0002088167053364265
2003-06-11,0.00020408163265306145,0.0002654867256637172,0.00018867924528301883,3.1249999999998225e-05,2.3696682464455775e-05
2003-06-12,-0.0005000000000000004,-0.00025862068965517237,-0.0002777777777777779,-9.345794392523254e-05,-0.00011820330969267268
2003-06-13,-0.0005263157894736837,-0.000265486725663715,-9.52380952380949e-05,-0.0001572327044025168,-0.00011961722488038285
2003-06-16,0.0005555555555555558,0.0007272727272727253,0.0002884615384615397,0.00015974440894568785,0.00012106537530266248
2003-06-17,0.0005263157894736837,0.0005932203389830515,0.0005607476635513997,0.0002830188679245271,0.00019138755980861345
2003-06-18,-0.00040000000000000034,0.00016000000000000015,0.0003539823008849563,0.0003058103975535165,0.00021126760563380253
2003-06-19,-0.0008333333333333326,-0.0007874015748031505,-0.0002564102564102566,-5.9347181008901904e-05,4.597701149425371e-05
2003-06-20,0.0006818181818181812,0.00042735042735042805,0.00013157894736842257,0.00014925373134328402,9.153318077803174e-05
2003-06-23,0.0,-0.0004098360655737709,-0.00030303030303030276,-0.0002352941176470591,-0.00013605442176870875
2003-06-24,-0.00031914893617021156,-0.0002564102564102566,-0.00013392857142857206,-9.036144578313143e-05,-9.19540229885063e-05
2003-06-25,0.0015384615384615398,0.0014035087719298266,0.0004977375565610864,0.00027355623100303814,0.0002088167053364276
2003-06-26,0.0005714285714285716,0.0008461538461538453,0.0007327586206896575,0.000502958579881656,0.00027272727272727117
2003-06-27,-0.00018018018018018056,-0.0002127659574468088,0.00012048192771084265,8.450704225352102e-05,0.0001106194690265494
2003-06-30,0.0,-0.0004347826086956508,-0.00023809523809523837,-0.00011173184357541887,-0.00010940919037199293
2003-07-01,-0.0001834862385321101,-0.00015151515151515138,8.130081300812942e-05,5.649717514124353e-05,4.424778761062065e-05
2003-07-02,-9.345794392523365e-05,0.0,-4.0322580645160145e-05,0.0,0.0
2003-07-03,9.433962264151053e-05,0.0001538461538461533,0.000323886639676112,0.000308988764044944,0.00022026431718061623
2003-07-07,9.345794392523477e-05,0.00030303030303030276,0.0003137254901960795,0.00019073569482289,0.00010775862068965747
2003-07-08,9.259259259259301e-05,0.00022058823529411687,7.60456273764265e-05,2.673796791443861e-05,4.264392324093702e-05
2003-07-09,0.0,-0.00014388489208632893,-7.547169811320752e-05,-5.333333333333301e-05,-4.246284501061459e-05
2003-07-10,-0.0001834862385321101,-0.00029197080291970876,-0.0001520912547528519,-8.042895442359144e-05,-2.132196162047073e-05
2003-07-11,-9.345794392523365e-05,-0.0003007518796992481,-0.00027027027027026973,-0.00010810810810810812,-6.410256410256276e-05
2003-07-14,9.433962264151053e-05,0.0004651162790697683,0.00031746031746031854,0.00021857923497267784,0.00019354838709677356
2003-07-15,0.0002803738317757021,0.0007407407407407396,0.000807692307692307,0.00053475935828877,0.0003586497890295348
2003-07-16,0.000181818181818183,0.0002758620689655178,0.00021352313167259716,7.614213197969511e-05,0.0
2003-07-17,-8.928571428571397e-05,-0.00013422818791946288,3.484320557491261e-05,2.5188916876572875e-05,2.0366598778003286e-05
2003-07-18,9.009009009008917e-05,0.0002721088435374153,0.0001736111111111116,5.025125628140614e-05,2.03252032520318e-05
2003-07-21,0.00044642857142856984,0.0006622516556291403,0.0005802047781569964,0.000475000000000001,0.00032454361054766733
2003-07-22,-0.00042735042735042583,-0.00024844720496894454,-9.67741935483879e-05,-4.7732696897375693e-05,-3.9292730844793236e-05
2003-07-23,-8.928571428571397e-05,-0.00019108280254777067,-9.771986970683932e-05,-0.00011990407673860837,-5.91715976331364e-05
2003-07-24,0.00018018018018017834,0.0,0.00013157894736842034,0.0001941747572815533,0.00015873015873015816
2003-07-25,0.0,-0.00012987012987012992,6.493506493506552e-05,4.761904761904745e-05,5.859375e-05
2003-07-28,0.0003539823008849563,0.000592105263157896,0.0003548387096774186,0.00021327014218009533,0.0001553398058252431
2003-07-29,0.0,0.00037267080745341465,0.0003738317757009346,0.0002552204176334105,0.00019120458891013213
2003-07-30,0.0,-0.00017964071856287455,-0.00018018018018018056,-0.00018099547511312263,-0.00011257035647279645
2003-07-31,0.0009401709401709413,0.0009756097560975618,0.00033639143730886724,0.0003456221198156695,0.00030360531309297833
2003-08-01,0.000234375,0.000277777777777779,-2.9585798816567088e-05,-0.00011135857461024412,-1.841620626151008e-05
2003-08-04,-0.0005343511450381688,-0.0007567567567567579,-0.0003857566765578635,-0.00020270270270270397,-0.00011070110701106972
2003-08-05,0.0006451612903225823,0.000994152046783625,0.0004012345679012341,0.0002758620689655178,0.00022388059701492491
2003-08-06,-0.00030303030303030276,-0.0005319148936170204,-0.00035608308605341254,-0.00033557046979865613,-0.0003102189781021913
2003-08-07,-0.00015625,-0.00022471910112359606,-0.00018461538461538528,-4.6296296296297615e-05,-7.532956685499026e-05
2003-08-08,-0.00031746031746031746,-0.00011494252873563204,-6.269592476489061e-05,-6.976744186046546e-05,3.79506641366234e-05
2003-08-11,0.0006557377049180335,0.0005232558139534893,0.0002839116719242907,0.00025761124121779887,0.00013232514177693888
2003-08-12,-0.0003846153846153855,-0.0005524861878453047,-9.202453987730008e-05,-2.2831050228310225e-05,0.0
2003-08-13,0.00048000000000000045,0.0008771929824561409,0.000619195046439629,0.00048054919908466773,0.00035447761194029815
2003-08-14,0.0,0.0,-2.9154518950438302e-05,-6.550218340611424e-05,-0.00010810810810810701
2003-08-15,-7.633587786259554e-05,-5.3763440860215006e-05,0.0,0.0,0.0
2003-08-18,0.00023076923076922995,0.00010810810810810922,-0.00014619883040935643,-0.0001318681318681314,-7.285974499089298e-05
2003-08-19,-0.0003007518796992481,-0.0003208556149732622,-0.00029673590504451065,-0.00024498886414254015,-0.00022018348623853212
2003-08-20,7.751937984496138e-05,0.00016574585635359185,0.0002446483180428127,0.0001598173515981749,0.00011257035647279424
2003-08-21,0.0005384615384615388,0.0007608695652173902,0.00047761194029850574,0.00017977528089887728,7.421150278293043e-05
2003-08-22,-0.00014598540145985384,-5.050505050505083e-05,-0.00011396011396011318,-0.0001103752759381893,-0.00011049723756906049
2003-08-25,0.0,0.0002538071065989844,0.00014409221902017322,0.0001116071428571419,0.00011173184357541776
2003-08-26,-0.00022222222222222253,-0.0002970297029702973,-5.681818181818232e-05,-6.622516556291425e-05,-7.366482504604032e-05
2003-08-27,0.00045454545454545417,0.00045918367346938773,0.00014285714285714235,8.888888888888946e-05,7.421150278293043e-05
2003-08-28,-0.0002898550724637672,-0.000585365853658536,-0.00036619718309859105,-0.0002643171806167399,-0.0002209944751381221
2003-08-29,7.46268656716409e-05,0.00010362694300518171,0.00011695906432748648,6.787330316742058e-05,3.7664783427495684e-05
2003-09-02,0.0002962962962962945,0.0004615384615384621,0.000491329479768785,0.00035955056179775235,0.00028142589118199004
2003-09-03,-0.00021582733812949506,-9.803921568627417e-05,-5.5096418732782927e-05,-2.1691973969633073e-05,1.824817518248034e-05
2003-09-04,-0.00022058823529411798,-0.000544554455445545,-0.00030470914127423755,-0.00017391304347826096,-0.00010928961748634003
2003-09-05,-0.0006766917293233088,-0.0009947643979057585,-0.0006285714285714294,-0.0003761061946902655,-0.00025782688766114116
2003-09-08,0.00024193548387096752,0.0001744186046511631,0.00012195121951219523,0.0001379310344827589,7.561436672967936e-05
2003-09-09,-0.00031496062992126037,-0.00022857142857142908,-0.00012048192771084376,-9.070294784580546e-05,-3.7523452157599556e-05
2003-09-10,-0.00024390243902439046,-0.00040935672514619937,-0.000304878048780487,-0.0002059496567505714,-0.00016949152542372836
2003-09-11,0.00016666666666666606,0.0004268292682926833,0.00018867924528301883,0.0001635514018691575,9.578544061302541e-05
2003-09-12,-0.00016393442622950839,-0.000292397660818714,-0.000277777777777779,-0.0001839080459770115,-9.487666034155518e-05
2003-09-15,0.0,-0.0001807228915662651,-9.52380952380949e-05,2.3419203747074846e-05,3.831417624521105e-05
2003-09-16,0.00016666666666666606,0.0,0.0,2.336448598130758e-05,3.8167938931297216e-05
2003-09-17,-0.00024590163934426257,0.0,-0.00019230769230769274,-0.00020979020979020936,-0.0002091254752851701
2003-09-18,0.00033613445378151364,0.00030674846625766916,9.803921568627417e-05,-2.3809523809523725e-05,0.0
2003-09-19,0.0,0.00011904761904761863,6.472491909385037e-05,-4.7732696897375693e-05,-5.825242718446644e-05
2003-09-22,8.130081300812942e-05,0.0,0.00016077170418006494,0.00021582733812949506,0.00015625
2003-09-23,0.0,-0.000117647058823529,-9.493670886076e-05,-4.694835680751019e-05,-7.692307692307665e-05
2003-09-24,-0.00016129032258064503,-0.00011904761904761863,-0.00019169329073482456,-0.00018867924528301883,-0.0001356589147286824
2003-09-25,-8.196721311475419e-05,-6.0240963855421325e-05,-6.51465798045603e-05,-9.615384615384581e-05,-9.82318271119842e-05
2003-09-26,0.0,-0.0003030303030303017,-0.00032786885245901563,-0.0001941747572815533,-0.00011904761904761863
2003-09-29,0.0,6.250000000000088e-05,0.00010169491525423569,0.00012376237623762387,0.00010040160642570184
